business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,main_category,sub_category_1,sub_category_2
8YjfILsV0xu84t0aTiceig,Papa Murphy's,"10180 West Tropicana, Suite 133",Las Vegas,NV,89147,36.1008343305,-115.314655436,4.0,46,Pizza,Restaurants,Salad
MxWYz5KklI9gtOnlF8CYpg,Ace Banners,3480 E Patrick Ln,Las Vegas,NV,89120,36.0794028,-115.1002442,4.0,6,Professional Services,Signmaking,""
izvmwI3kSYIt-a6vA4gUMw,Port of Subs,"1306 W Craig Rd, #K",Las Vegas,NV,89032,36.2409489,-115.1592072,3.0,15,Sandwiches,Restaurants,Delis
eRdB1dI7MG7khAiKHyAfSQ,Las Vegas Modern Kung Fu,4050 Vanessa Dr,Las Vegas,NV,89103,36.1252357,-115.1939321,5.0,3,Active Life,Chinese Martial Arts,Martial Arts
q3dJQtwZQrrurNT-1bNKgQ,Capo's Italian Cuisine,5675 W Sahara Ave,Las Vegas,NV,89146,36.143974,-115.219248,4.0,1089,Restaurants,Italian,""
b1WGIdd_oSwGYZtC769Shw,Rachel's Kitchen,"7010 N Durango Dr, Ste 140",Las Vegas,NV,89149,36.2884223309,-115.286549547,3.5,303,Breakfast & Brunch,Sandwiches,Restaurants
iWieDCCRKyZCqZHv3iuKQQ,Sam's Club Optical,8080 W Tropical Pkwy Frnt,Las Vegas,NV,89149,36.273188,-115.271033,2.0,3,Optometrists,Fashion,Health & Medical
Im_fU7Z1cyebxB_G3WeCng,Pink Lotus Nails,"4770 Blue Diamond Rd, Ste 150",Las Vegas,NV,89139,36.0350866,-115.2052689,3.0,67,Beauty & Spas,Nail Salons,""
YJi-xBxsTgegLF116qjQWA,Mountain View Plaza,3400 S Jones Blvd,Las Vegas,NV,89146,36.1270201893,-115.224508457,4.0,4,Restaurants,Nightlife,Shopping
9SzxzTb2hQ7oVkWGm5M4ug,The UPS Store,"4001 S Decatur Blvd, Ste 37",Las Vegas,NV,89103,36.1182771,-115.2097984,3.5,14,Printing Services,Shipping Centers,Local Services
YzFCu-UMblGfVlY2pa6K6g,Altered States Wellness Center,71 N Sandhill Rd,Las Vegas,NV,89110,36.1622517,-115.0895583,5.0,4,Day Spas,Beauty & Spas,""
03Yt7kMeYihN_y6ptiXxyQ,Del Taco,6311 Centennial Center Blvd,Las Vegas,NV,89149,36.2738452633,-115.268174694,3.0,21,Fast Food,Restaurants,American (Traditional)
2bSyNMam79SlwiHwQD6RGg,Subway,2551 S Durango Dr,Las Vegas,NV,89117,36.143907,-115.279227,3.5,17,Sandwiches,Restaurants,Fast Food
-aQJUU104Sc9vuAV_EtXrA,Advanced Litigation Services,"320 E Charleston Blvd, Ste 105",Las Vegas,NV,89104,36.158565,-115.150291,4.5,6,DUI Law,General Litigation,Divorce & Family Law
Bjxa6TKlYsm6Lp6s_3SDwQ,Freedom  Life Grace Church,"4505 W Hacienda Ave, Ste G2",Las Vegas,NV,89118,36.0936054,-115.201663,5.0,3,Religious Organizations,Community Service/Non-Profit,Churches
vlSZ8rprcOkgez314T-aVw,Enterprise Rent-A-Car,"3620 E Flamingo Rd, Ste 6",Las Vegas,NV,89121,36.1158141,-115.0961763,3.0,12,Car Rental,Hotels & Travel,""
71bwX-tbmq4su8H7Q9oLOQ,PT's,3770 S Hualapai Way,Las Vegas,NV,89147,36.1212929,-115.3143618,3.5,54,American (Traditional),Sports Bars,American (New)
Cy6HvDPRvFfHZcci_7LglA,Wii Play Games,"3310 S Nellis Blvd, Ste 10",Las Vegas,NV,89121,36.1289323309,-115.064620972,4.0,49,Tabletop Games,Shopping,Video Game Stores
zts3BpRcpQNNxLKkbC450A,South Blvd,10200 Giles St,Las Vegas,NV,89183,36.0046467,-115.1702887,3.0,40,Real Estate,Apartments,Home Services
GacNUc2uLNv8LEAX2kuynQ,Homeowner Relief Lawyers,"5550 Painted Mirage Rd, Ste 320",Las Vegas,NV,89149,36.261814,-115.2549683,5.0,3,Lawyers,Real Estate Law,Bankruptcy Law
TzpqNdtAZHXuIKf2xS0o2A,Blue Iguana Mexican Express,2880 S Las Vegas Blvd,Las Vegas,NV,89109,36.1378447,-115.1654364,2.0,99,Mexican,American (Traditional),Restaurants
PIDfDHcfgLqMzJ4U62gFmg,Cleopatra's Treasures,1520 S Main St,Las Vegas,NV,89102,36.1524816,-115.1545302,4.5,11,Fashion,Men's Clothing,Used
OYle0xyj_qYZUPCrWfUu_A,Life Time Athletic,10721 W Charleston Blvd,Las Vegas,NV,89135,36.158222,-115.32778,3.5,169,Active Life,Sports Clubs,Trainers
5ZycN-P0OFArrdKftWVwaw,My Mechanic Auto Service,2250 S Maryland Pkwy,Las Vegas,NV,89104,36.1457760997,-115.137718307,4.0,33,Oil Change Stations,Automotive,Auto Detailing
TmN3YRnzEUR_tLt3bC4MCA,Admiral Pool Solutions,4262 Blue Diamond Rd,Las Vegas,NV,89139,36.1697096,-115.1236952,3.0,15,Contractors,Home Services,Pool Cleaners
O2pffJ2u2DNA-zQWjVCV6A,LV Nails,"5601 N Tenaya Way, Ste 101",Las Vegas,NV,89130,36.2636158,-115.2513918,2.5,27,Beauty & Spas,Nail Salons,""
3VuBA3rR-RIPdQHRv10brA,Mirabella Apartments,2850 E Bonanza Rd,Las Vegas,NV,89101,36.1749037,-115.1101117,2.5,3,Apartments,Real Estate,Home Services
zcgArjObRzQRH6MaqTPDmQ,Cafe Nikki,3801 S Las Vegas Blvd,Las Vegas,NV,89109,36.099039,-115.17044,2.0,3,Restaurants,Cafes,American (Traditional)
lLXvHPd7NqdSTnaetMPWHQ,Inscriptagraphs Sports & Entertainment Memorabilia,3667 Las Vegas Blvd S,Las Vegas,NV,89109,36.1090085573,-115.172585559,5.0,4,Sporting Goods,Shopping,Hobby Shops
iyGRO414K8h3BK9A-cmKfw,Total Health Essentials,"1700 E Desert Inn Rd, Ste 109",Las Vegas,NV,89169,36.1299713,-115.1291559,4.0,4,Health & Medical,Food,Specialty Food
QUR_fNwYoTUk-sH7VMlTPA,El Jesse Auto Repair,3071 North Nellis Blvd,Las Vegas,NV,89115,36.2159003,-115.0627446,2.5,9,Towing,Auto Repair,Automotive
qAz6G72Xnrgxnep6mKUnWg,Fatburger,6775 W Flamingo Rd,Las Vegas,NV,89103,36.1140874,-115.2404642,2.5,83,Burgers,American (Traditional),Fast Food
vgHkiLBoLp68h7n-MschPg,Boulevard Trophy,5007 Tamarus St,Las Vegas,NV,89119,36.0989253,-115.1328371,5.0,11,Shopping,Trophy Shops,""
7tZm-Yf08WSwWvF5TvpTiw,Innovative Pain Care Center,"9920 W Cheyenne Ave, Ste 110",Las Vegas,NV,89129,36.2186017,-115.3118427,2.5,23,Chiropractors,Doctors,Health & Medical
k2ziklmYwa_9q3ofXEKOuw,Worley Music,7643 Houston Peak St,Las Vegas,NV,89166,36.3004802,-115.3297816,5.0,3,Shopping,Musical Instruments & Teachers,""
m2QQNcBKeZIFYy16lVMogw,Raising Cane's,1915 N Rock Springs Dr,Las Vegas,NV,89128,36.1944211,-115.2468132,3.5,105,Chicken Shop,Food,Restaurants
5i5sLQPOkBAE5CoimgiK1g,Painted Desert Golf Club,5555 Painted Mirage Rd,Las Vegas,NV,89149,36.2620095,-115.2577668,3.0,35,Restaurants,Active Life,Golf
1ovbMDi9FV3iaue8ewyfpA,Natalya Piano Classes,"7500 W Lake Mead Blvd, Unit 9619",Las Vegas,NV,89128,36.1973681,-115.2578289,5.0,4,Shopping,Musical Instruments & Teachers,""
IawgxOz6viUlb7BGBZhwcw,Instyle Nails & Lashes,"7175 W Lake Mead Blvd, Ste 154",Las Vegas,NV,89128,36.195502,-115.2482722,3.5,64,Eyelash Service,Skin Care,Beauty & Spas
ElJHCNyp5xCfAN4X5CzNMg,The Computer Guys Las Vegas,"3571 E Sunset Rd, Ste 208",Las Vegas,NV,89120,36.0713129103,-115.09706679,5.0,3,Professional Services,Graphic Design,IT Services & Computer Repair
vw6WWSFqJmeeQr-MUpAMUg,Don Tortaco Mexican Grill,"430 E Silverado Ranch, Ste 100",Las Vegas,NV,89123,36.0146944418,-115.154298041,3.0,75,Restaurants,Mexican,""
URRDNLJg4tnQYDvJDVxCVQ,Addison Landscapes,5470 Cameron St,Las Vegas,NV,89118,36.0905368,-115.2038509,3.5,28,Lighting Fixtures & Equipment,Landscape Architects,Landscaping
GNF3j2Hn5uRk4I_Uslorcw,Desert Lights Realty,"1820 E Warm Springs, Ste 110",Las Vegas,NV,89119,36.0583224458,-115.127279369,4.0,4,Real Estate Services,Real Estate Agents,Home Services
_ki-51g5W8beGcqvzVALfw,Johnnie Walker RV Center,4784 Boulder Hwy,Las Vegas,NV,89121,36.1169836,-115.0702223,4.5,47,Auto Parts & Supplies,Automotive,Body Shops
k5ddmLvAKKw9zSusRPM2cQ,Poppa Naps BBQ,,Las Vegas,NV,89121,36.1165487,-115.0881146,5.0,104,Food Stands,Hot Dogs,Caterers
749EpR01CQCa-6BEtFZtNQ,Aaron Brothers Art and Framing,9765 W Charleston Blvd,Las Vegas,NV,89117,36.1589043,-115.3088008,4.5,16,Art Supplies,Shopping,Arts & Crafts
ei0F_tW9EsXI0iQOv95HVA,Las Vegas-La Express,4150 N Pecos Rd,Las Vegas,NV,89115,36.235317,-115.096366,2.5,3,Transportation,Hotels & Travel,Airport Shuttles
44tjMHhONQgSBa0SW3C0zg,Texas Market,5020 Broadbent Blvd,Las Vegas,NV,89122,36.0974279,-115.0297371,3.0,6,Grocery,Food,""
_3PAk1If6bfnqG9W1W52TA,We Do Systems,"8565 S Eastern Ave, Ste 150",Las Vegas,NV,89123,36.0340166,-115.1200854,5.0,4,IT Services & Computer Repair,Web Design,Security Systems
N4t78qF2C5jqYBjNr0j3_w,Pho T,"5040 Boulder Hwy, Ste 120",Las Vegas,NV,89122,36.1111032,-115.0641991,3.5,134,Vietnamese,Restaurants,""
-GDmL5qxpwwoiM77SvNqxQ,Spirals Hair & Nail Studio,8544 Del Webb Blvd,Las Vegas,NV,89134,36.2106462222,-115.280496952,3.0,9,Beauty & Spas,Hair Salons,Hair Stylists
tBtn2DZAB-yi4budb0BsLQ,Fremont Medical Centers,"9499 W Charleston Blvd, Ste 150",Las Vegas,NV,89117,36.1584261,-115.3023029,2.5,7,Family Practice,Doctors,Health & Medical
TUHSWoffOGce5E5jjvb95g,Cash Factory USA,"6965 S Rainbow Blvd, Ste 130",Las Vegas,NV,89118,36.0622661,-115.2433866,4.0,7,Check Cashing/Pay-day Loans,Financial Services,Jewelry
9dz6ZYUDCqtD67LSPTLApQ,McDonald's,5200 S Fort Apache Rd,Las Vegas,NV,89148,36.0992898501,-115.297798812,2.5,21,Restaurants,Fast Food,Burgers
fw_sFBdhOQteWsoPewdi0Q,Monark Premium Appliance Co.,"7370 S Dean Martin Dr, Ste 401",Las Vegas,NV,89139,36.0564563,-115.1819785,2.0,4,Kitchen & Bath,Appliances,Shopping
DV13F0bhe55dV1AhwoO50g,Beauty Bar,517 Fremont St,Las Vegas,NV,89101,36.1686668396,-115.140098572,3.0,199,Nightlife,Bars,Music Venues
Xou-d48412njLx4oaKs31A,Red Rock Eyecare,6436 N Decatur Blvd,Las Vegas,NV,89131,36.2781188,-115.2063759,1.5,7,Health & Medical,Optometrists,""
ox7ZRUvtCwFEhrG38lo3tg,I Foot SPA,"6120 W Tropicana Ave, Ste A-9",Las Vegas,NV,89103,36.1013213,-115.225783,2.0,4,Massage,Beauty & Spas,Health & Medical
tWjFg2E9ztJt_LuLUDOJKQ,Dunham Jiu Jitsu,1320 E Pebble Rd,Las Vegas,NV,89123,36.0291377,-115.135407,5.0,27,Martial Arts,Active Life,Trainers
ahFTjMK3YiEcXtnGHFLXlA,Yasmin Hair Salon,"1820 S Rainbow Blvd, Ste 100",Las Vegas,NV,89146,36.151314,-115.242279,4.5,6,Hair Removal,Hair Salons,Beauty & Spas
sSmt7JFTDNCcK1KfMVO2hw,Mickie Finnz,"425 Fremont St, Ste 120",Las Vegas,NV,89101,36.1689181,-115.1415925,2.5,224,Music Venues,Restaurants,Bars
iFS2W1pj0z3BuuotiD3haA,Groomingdales,6712 W Cheyenne Ave,Las Vegas,NV,89108,36.2182871,-115.2428884,3.0,57,Pets,Pet Stores,Pet Groomers
cbOsasex5EmQEy554-Fz0Q,Pancho's Mexican Food,4886 W Lone Mountain,Las Vegas,NV,89130,36.2466964851,-115.209172256,3.0,17,Mexican,Restaurants,""
YJpyA-dNMAjLKVHXlEkoQQ,New ABC Auto Repair Center,4585 W Nevso Dr,Las Vegas,NV,89103,36.1134,-115.203731,3.5,6,Auto Repair,Automotive,""
h0DGHCwV6Yqv_iNr8Da-JQ,Richter Lawson MD,"601 S Rancho Dr, Ste D34",Las Vegas,NV,89106,36.1632769,-115.1719568,2.0,3,Health & Medical,Medical Centers,""
1NjEKMltuzp9U4UleGZruQ,The Spa at Tuscany,255 E Flamingo Rd,Las Vegas,NV,89169,36.1133965,-115.1600873,4.5,24,Massage Therapy,Beauty & Spas,Massage
NjAylAjRBRO1kgcgvyfB6g,5 Star Carpet Cleaning,9580 W Reno Ave,Las Vegas,NV,89148,36.0966068,-115.3012245,3.5,6,Carpet Cleaning,Local Services,""
w04H9UpMveISa287FA4Zjg,Wedding DJ Plus,,Las Vegas,NV,89148,36.0612353,-115.2896852,5.0,15,Wedding Planning,Event Planning & Services,Photo Booth Rentals
-mLGVF1rNoeMz6q0vnrpPQ,Christina Cova Simmons - Berkshire Hathaway Home Services,"8850 W Sunset Rd, Ste 200",Las Vegas,NV,89148,36.0717819,-115.2847169,5.0,6,Real Estate Services,Real Estate,Home Services
3dLHLQ7KxPv7AAejrL5ukw,Humble Bee Beauty Studio,7355 S Buffalo Dr,Las Vegas,NV,89113,36.0544534379,-115.261980057,5.0,60,Eyelash Service,Hair Extensions,Sugaring
E8ulOD8EftkXNODKNVdElw,Loft,3663 Las Vegas Blvd S,Las Vegas,NV,89109,36.1090610119,-115.169539195,4.0,4,Shopping,Accessories,Fashion
e3BHo0i1_jE7TWyo-c93zA,Adeline Bridal,6836 W Charleston Blvd,Las Vegas,NV,89145,36.1591969,-115.2448773,3.0,6,Shopping,Bridal,""
uhQoPguihcZTo8yp5o2ohw,St. Tropez International Buffet,9090 Alta Dr,Las Vegas,NV,89145,36.1691108,-115.2913032,2.5,103,Buffets,Restaurants,""
UWycVJ-T6VGYpAf8fNLImg,Avenue,3033 N Rainbow Blvd,Las Vegas,NV,89108,36.2138454,-115.2436914,3.0,9,Women's Clothing,Shopping,Fashion
DPcLpPpsdWUvfHoreMRxpw,Lee's Discount Liquor,3480 E Flamingo Rd,Las Vegas,NV,89121,36.1158004,-115.099284,4.0,74,Food,Beer,Wine & Spirits
kgmmFwrwictFsDqT42Lxxw,Desert Point Dental,2560 Montessouri St,Las Vegas,NV,89117,36.1428611,-115.2469284,3.0,17,Dentists,General Dentistry,Health & Medical
p2KYPBQopSFMl4Q5eDhSYg,Paramount Glass & Mirror,,Las Vegas,NV,89135,36.1617544937,-115.349727324,5.0,52,Door Sales/Installation,Glass & Mirrors,Home Services
wKxvqWGx9N0wB4Fg7f7Dtg,Cliff's Barber Corral & Wild West Showcase,3330 E Tropicana Ave,Las Vegas,NV,89121,36.1009153,-115.1027506,4.5,75,Barbers,Beauty & Spas,""
9A-SbsQJ9efK57oW3GsAlQ,Jack in the Box,3211 N Rancho Dr,Las Vegas,NV,89130,36.2176761,-115.2131292,3.0,13,Fast Food,Restaurants,""
FGL-4F9q8f1su5gAt8g4CQ,Margoa Aquatic Bodywork,Rainbow Blvd & Vegas Dr,Las Vegas,NV,89108,36.1886034,-115.2422835,5.0,11,Naturopathic/Holistic,Recreation Centers,Chiropractors
N-JxW8wl_LUIjrceSby2rw,Mr Olympia Expo,Las Vegas Convention Ctr,Las Vegas,NV,89109,36.1311282,-115.1511192,4.0,19,Arts & Entertainment,Fitness & Instruction,Festivals
taaYWCkUulZL56qZmS1VzQ,Jack In The Box,2365 E Windmill Ln,Las Vegas,NV,89123,36.0419347,-115.1202268,3.0,12,Restaurants,Fast Food,""
vovAmbZ38jWTb5GfiQoSPw,Marketon,840 N Decatur Blvd,Las Vegas,NV,89107,36.1803493,-115.204595,3.5,17,Grocery,Food,Meat Shops
IWq35Pd1oVG4pQEbCsmcCw,Spectrum Color Printing & Mailing,"5715 W Alexander Rd, Ste 125",Las Vegas,NV,89130,36.2313494,-115.2216625,5.0,20,Local Services,Print Media,Signmaking
W7DwXa_7LNmETFHSQJZ2Lg,Sushi Mon,"8320 W Sahara Ave, Ste 180",Las Vegas,NV,89117,36.1446660205,-115.272705995,3.5,255,Sushi Bars,Japanese,Restaurants
DkORDquJCjRvj-g2tNbmSw,Pizio Helga MD,501 S Rancho Dr,Las Vegas,NV,89106,36.165322,-115.1713564,4.5,3,Optometrists,Health & Medical,""
JWDiG0nSsM7GQ9QFRTxU9w,Glazier's Food Marketplace,8525 W Warm Springs Rd,Las Vegas,NV,89113,36.0544216949,-115.277408257,3.5,482,Restaurants,Delis,Grocery
lrmHXLbA5a8KQrXKoQtCig,Lily Spencer,"10220 W Charleston Blvd, Ste 3, Urban Nest Realty",Las Vegas,NV,89135,36.1606689066,-115.318862532,5.0,3,Real Estate,Real Estate Services,Real Estate Agents
Ctyt6cIbMVzT4jJsIj9H8w,Sprouts Farmers Market,8441 Farm Rd,Las Vegas,NV,89131,36.2999084708,-115.282239988,5.0,12,Restaurants,Juice Bars & Smoothies,Salad
583u2YN3KLBJyx4R3oFb7A,DT Nails,"6415 S Fort Apache Rd, Ste 180",Las Vegas,NV,89148,36.0714231622,-115.29868176,3.5,47,Nail Salons,Beauty & Spas,""
OZ5o9gSLzxbxW_hS2RxH1A,Verizon Wireless,8680 W Warm Springs Rd,Las Vegas,NV,89148,36.0561222,-115.2812612,3.0,16,Shopping,Electronics,Mobile Phones
O2q-r9xU6e4VdT0klRAj7Q,Coronado Bay Club Apartments,7600 S Jones Blvd,Las Vegas,NV,89139,36.051102,-115.224024,2.5,15,Real Estate,Home Services,Apartments
XKo3y41cF6euqS7I6AX_1Q,Teriyaki Boy Healthy Grill,"7320 S Rainbow Blvd, Ste 100",Las Vegas,NV,89139,36.0554138,-115.2414854,4.0,133,Asian Fusion,Fast Food,Restaurants
BngF3_mY7_YqdlVZ8lk4Hg,Bartholomew Photography,,Las Vegas,NV,89146,36.135635,-115.2304131,5.0,24,Event Photography,Session Photography,Photographers
lXCmTGagqHuPgaeN2g2P1Q,Marcos Pizza,5061 E Sahara Ave,Las Vegas,NV,89142,36.1438977,-115.0641217,3.5,30,Pizza,Restaurants,""
JE0UYOdeJmgBEskbfGzSBQ,Wells Fargo Bank,"4626 S Maryland Pkwy, Ste B",Las Vegas,NV,89119,36.1056907,-115.1368546,4.0,14,Financial Services,Banks & Credit Unions,""
MECLQGC_vGzQL-zVLhTFZA,Moneytree,9275 West Flamingo Rd,Las Vegas,NV,89147,36.1146034,-115.2938028,4.5,3,Title Loans,Financial Services,Installment Loans
4T4DEudSIZw-Bo1CMv3UeA,Michelle O'Bannon- The Wax Shack,"Scandals Salon, 4235 S Fort Apache, Ste 100",Las Vegas,NV,89147,36.1121198,-115.2979189,5.0,42,Waxing,Skin Care,Beauty & Spas
GElyqrPe8b9qheujL2vS_w,Bobby's Motor Works,"3863 S Valley View Blvd, Unit 21",Las Vegas,NV,89103,36.1207908504,-115.191237666,5.0,6,Auto Parts & Supplies,Automotive,Auto Repair
3ewy0nTvlxfV0Tkr9KVSkA,Sur La Table Cooking Class,1980 Festival Plz Dr,Las Vegas,NV,89135,36.1500216,-115.3331687,3.0,20,Shopping,Cooking Classes,Arts & Crafts
GK4BlrFVauOMsT0TjSwiTg,Warm Springs Surgical Center,"3235 E Warm Springs Rd, Ste 101",Las Vegas,NV,89120,36.0567508,-115.1027314,5.0,7,Surgeons,Health & Medical,Doctors
t1Azq5wUOYkmhAkyQNUkAw,Mrs Laurie Psychic Readings,425 E Fremont At,Las Vegas,NV,89101,36.1692999,-115.1416812,3.5,6,Life Coach,Supernatural Readings,Psychics
1PVFYjySeMsHUYnshzpAGw,Piranha Nightclub,4633 S Paradise Rd,Las Vegas,NV,89169,36.105471,-115.151648,3.0,256,Bars,Gay Bars,Dance Clubs
FLqJua9_ig5KChNlaLpQBQ,Vitality Bowls,"7170 N Durango Dr, Ste 130",Las Vegas,NV,89149,36.2912661954,-115.287338054,4.5,24,Coffee & Tea,Acai Bowls,Juice Bars & Smoothies
t0NuDgcenAsgHbJl8cLBmA,The Law Office of Daniel C Allen,"8430 W Lake Mead Blvd, Ste 100",Las Vegas,NV,89128,36.1987797,-115.2792303,5.0,4,Lawyers,Professional Services,Divorce & Family Law
U8afCPSblJ_kagrU6nghqQ,Desert Breeze Aquatic Facility,8275 W Spring Mountain Rd,Las Vegas,NV,89117,36.1248408199,-115.271496017,3.5,22,Active Life,Parks,Swimming Pools
sDo1ssWX_t-yLpNAJIJWHw,Craig Discount Mall,4821 W Craig Rd,Las Vegas,NV,89130,36.2375123158,-115.208612345,2.0,3,Fashion,Shopping,Women's Clothing
ye-FYma5h1gNgpKJzCy-Zw,Charlie Cheap Car,"5015 W Sahara Ave, Ste 126",Las Vegas,NV,89146,36.1434644,-115.2096787,4.5,55,Automotive,Car Dealers,""
cJq087T4mHnADzspL3MclQ,Simplicity Laser Hair Removal,"7591 W Washington Ave, Ste 140",Las Vegas,NV,89128,36.1805557094,-115.25898218,3.0,65,Beauty & Spas,Laser Hair Removal,Skin Care
RNCrhNeJVJ3WXqxAs-qpLQ,Sears Home Appliance Showroom,"7930 W Tropical Pkwy, Ste 150",Las Vegas,NV,89149,36.271082,-115.267944,2.0,9,Home Services,Shopping Centers,Shopping
J8_AGg7Pb6s4B75MHBMEUQ,Tropical Smoothie Cafe,"4262 Blue Diamond Rd, Ste 103",Las Vegas,NV,89139,36.0380218,-115.1968084,2.0,205,Food,Juice Bars & Smoothies,""
LQNrsH1ctqV256-v5v4jdQ,Sunnys Chicken & Fish,865 N Lamb Blvd,Las Vegas,NV,89110,36.1801633,-115.0799247,4.0,110,Waffles,Southern,Comfort Food
NW9LYNSSPF-CZuREmTqS2A,Las Vegas RaZoR Adventures,6845 Speedway Blvd,Las Vegas,NV,89115,36.2776070298,-115.022127536,4.5,16,RV Rental,Race Tracks,Active Life
BzwyOdbalyK6n7jyJAySJw,Lift Up Garage Doors Las Vegas,"444 E Sahara Ave, Ste B",Las Vegas,NV,89104,36.144062,-115.150458,1.0,3,Garage Door Services,Home Services,""
9p-cpmHaga-EXyc6ZzYCcQ,Velveteen Rabbit,1218 S Main St,Las Vegas,NV,89104,36.156592376,-115.153890252,4.5,287,Arts & Entertainment,Cocktail Bars,Lounges
w9gr1-mA-7zBHPjPL87Nsg,Magnolia's Veranda,202 E Fremont St,Las Vegas,NV,89101,36.1703839974,-115.143929597,3.0,173,American (Traditional),Restaurants,""
wsHKXPO2n-zykhlB6BG3QA,"Caroline A Bobbett, DDS","8540 S Eastern Ave, Ste 120",Las Vegas,NV,89123,36.0338484689,-115.117862854,4.5,9,General Dentistry,Cosmetic Dentists,Dentists
oJujreJoOoskuA09JJ39FQ,McDonald's,836 N Nellis Blvd,Las Vegas,NV,89110,36.1748728,-115.0616907,2.0,9,Fast Food,Restaurants,Burgers
zBD6zc8YU-TA0_KJmN1tpA,Rosati's Pizza,3370 S Hualapai Way,Las Vegas,NV,89117,36.1284285,-115.3144745,3.5,152,Pizza,Italian,Salad
zRiySWQJ6zIkv8Vm3SHcpA,Nails by Thalya,"10895 S Eastern Ave, Ste 110",Las Vegas,NV,89052,35.9945397,-115.1010434,5.0,9,Nail Technicians,Nail Salons,Beauty & Spas
gNhxs9nPUSkVBSSIRQOgaA,India Masala,3200 S Las Vegas Blvd,Las Vegas,NV,89109,36.1272241,-115.1715512,4.0,119,Indian,Fast Food,Pakistani
pfzdsClIpTROIwW2O0iJgQ,Aldana Tire,3440 N Rancho Dr,Las Vegas,NV,89130,36.2213683,-115.2152267,4.0,9,Tires,Automotive,""
EljsXu6sfEz7FVm7dkvsdA,Hands In Motion,3683 Lucido Dr,Las Vegas,NV,89103,36.123107,-115.192051,5.0,11,Beauty & Spas,Massage Therapy,Massage
MqYYYNA-ZYvV-1w5qcmMoA,Aureole,3950 S Las Vegas Blvd,Las Vegas,NV,89119,36.0912561066,-115.176482499,3.5,650,American (Traditional),Seafood,American (New)
ADgY5il9S_VOaTzwPa32TA,Tuscany Apartments,725 S Hualapai Way,Las Vegas,NV,89145,36.1627185,-115.3153795,3.5,15,Home Services,Apartments,Real Estate
K76-9ITG_LITsWtyNSrDfg,Silver State Schools Credit Union,170 S Rainbow Blvd,Las Vegas,NV,89145,36.1717888,-115.2448377,2.5,12,Home Services,Banks & Credit Unions,Mortgage Brokers
Dgfq3KUfaWOECGzbCPnFSA,World Famous Glasshouse Carwash,1550 W Oakey Blvd,Las Vegas,NV,89102,36.152791,-115.161287,3.0,6,Automotive,Car Wash,""
9B1Rf_KjWBtTNXwPCmYluw,Starbucks,1940 Village Ctr,Las Vegas,NV,89134,36.1935122234,-115.305812166,4.0,4,Food Stands,Coffee & Tea,Food
ixAh9crILnJ9tM8LhWFhkw,Archi's Thai Bistro,"6345 S Rainbow Blvd, Ste 100",Las Vegas,NV,89118,36.0732064948,-115.243538218,4.0,671,Restaurants,Thai,""
SzBpr6or7BQcjc-e3ARLjw,Greens and Proteins,6375 S Rainbow Blvd,Las Vegas,NV,89118,36.0726226472,-115.24351275,4.0,170,Breakfast & Brunch,Restaurants,Sandwiches
MZCGNXVDwZe53GuF7Ml_KQ,Mattress King of Las Vegas,"4225 Fidus Dr, Ste 108",Las Vegas,NV,89103,36.1130899,-115.2015052,5.0,32,Furniture Stores,Shopping,Home & Garden
07jQarxKd_8J_AJHD5YBqQ,Muscle Maker Grill - Las Vegas,"5765 Centennial Center Blvd, Ste 180",Las Vegas,NV,89149,36.2650228462,-115.259212892,3.5,100,Food,American (New),Gluten-Free
3yXrXG_Zw4QgjXgf0J05fg,The Top Hat & Wand Magic Shoppe,"5115 Dean Martin Dr, Ste 102",Las Vegas,NV,89118,36.0966057,-115.1819149,5.0,3,Hobby Shops,Event Planning & Services,Shopping
wfvLJXiwNu6__LKMu0kfvg,Window Masters,5086 W Post Rd,Las Vegas,NV,89118,36.075581,-115.210192,4.5,22,Window Washing,Home Cleaning,Professional Services
zU9w_xRlQSRIYXxGo-HSOA,Carnegie,3400 Las Vegas Blvd S,Las Vegas,NV,89109,36.120578,-115.173653,3.0,884,Restaurants,Sandwiches,Delis
m8U_z2BO4CZNPNxsyOPhmw,Spank! The Fifty Shades Parody,129 E Fremont St,Las Vegas,NV,89101,36.1700195212,-115.145713538,3.0,3,Performing Arts,Arts & Entertainment,Event Planning & Services
BhZcWHDcsAko1V7eeAPZpg,All City Refrigeration,6955 N Durango Dr,Las Vegas,NV,89149,36.2873119,-115.2895402,3.0,4,Appliances & Repair,Local Services,""
60N91qkHqdFCsyUMd_qVLA,Banner Plus,3005 Silver Canyon,Las Vegas,NV,89031,36.2535052,-115.1812576,4.5,10,Professional Services,Printing Services,Signmaking
dO0KCBji2gSR503kp_e4-g,Starbucks,3755 Spring Mountain Rd,Las Vegas,NV,89103,36.1260589,-115.1895789,3.5,66,Coffee & Tea,Food,""
Uv3gFFpmdL7KXB_xabDrlg,Silver State Carpet Cleaning,"3355 Spring Mountain Rd, Ste 240",Las Vegas,NV,89103,36.1260019,-115.1847736,1.0,37,Carpet Cleaning,Local Services,""
hA6aLakXmCitL0iG8teSrg,"Karen Hom, DDS","7425 W Azure Dr, Ste 110",Las Vegas,NV,89130,36.2735785,-115.2567191,3.0,8,Dentists,Cosmetic Dentists,General Dentistry
